# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  1.66290E+002   1.68473E+002   1.67378E+002   0.00000E+000   0.00000E+000
  1.68473E+002   1.70684E+002   1.69575E+002   0.00000E+000   0.00000E+000
  1.70684E+002   1.72924E+002   1.71800E+002   0.00000E+000   0.00000E+000
  1.72924E+002   1.75194E+002   1.74055E+002   0.00000E+000   0.00000E+000
  1.75194E+002   1.77493E+002   1.76340E+002   0.00000E+000   0.00000E+000
  1.77493E+002   1.79823E+002   1.78654E+002   0.00000E+000   0.00000E+000
  1.79823E+002   1.82183E+002   1.80999E+002   0.00000E+000   0.00000E+000
  1.82183E+002   1.84575E+002   1.83375E+002   0.00000E+000   0.00000E+000
  1.84575E+002   1.86997E+002   1.85782E+002   0.00000E+000   0.00000E+000
  1.86997E+002   1.89452E+002   1.88220E+002   0.00000E+000   0.00000E+000
  1.89452E+002   1.91938E+002   1.90691E+002   0.00000E+000   0.00000E+000
  1.91938E+002   1.94458E+002   1.93194E+002   0.00000E+000   0.00000E+000
  1.94458E+002   1.97010E+002   1.95730E+002   0.00000E+000   0.00000E+000
  1.97010E+002   1.99596E+002   1.98299E+002   0.00000E+000   0.00000E+000
  1.99596E+002   2.02216E+002   2.00901E+002   0.00000E+000   0.00000E+000
  2.02216E+002   2.04870E+002   2.03538E+002   0.00000E+000   0.00000E+000
  2.04870E+002   2.07559E+002   2.06210E+002   0.00000E+000   0.00000E+000
  2.07559E+002   2.10283E+002   2.08916E+002   0.00000E+000   0.00000E+000
  2.10283E+002   2.13043E+002   2.11659E+002   0.00000E+000   0.00000E+000
  2.13043E+002   2.15839E+002   2.14437E+002   0.00000E+000   0.00000E+000
  2.15839E+002   2.18672E+002   2.17251E+002   0.00000E+000   0.00000E+000
  2.18672E+002   2.21543E+002   2.20103E+002   0.00000E+000   0.00000E+000
  2.21543E+002   2.24450E+002   2.22992E+002   0.00000E+000   0.00000E+000
  2.24450E+002   2.27396E+002   2.25919E+002   0.00000E+000   0.00000E+000
  2.27396E+002   2.30381E+002   2.28884E+002   0.00000E+000   0.00000E+000
  2.30381E+002   2.33405E+002   2.31888E+002   0.00000E+000   0.00000E+000
  2.33405E+002   2.36469E+002   2.34932E+002   0.00000E+000   0.00000E+000
  2.36469E+002   2.39572E+002   2.38015E+002   0.00000E+000   0.00000E+000
  2.39572E+002   2.42717E+002   2.41139E+002   0.00000E+000   0.00000E+000
  2.42717E+002   2.45903E+002   2.44305E+002   0.00000E+000   0.00000E+000
  2.45903E+002   2.49130E+002   2.47511E+002   0.00000E+000   0.00000E+000
  2.49130E+002   2.52400E+002   2.50760E+002   0.00000E+000   0.00000E+000
  2.52400E+002   2.55713E+002   2.54051E+002   0.00000E+000   0.00000E+000
  2.55713E+002   2.59069E+002   2.57386E+002   0.00000E+000   0.00000E+000
  2.59069E+002   2.62470E+002   2.60764E+002   0.00000E+000   0.00000E+000
  2.62470E+002   2.65915E+002   2.64187E+002   0.00000E+000   0.00000E+000
  2.65915E+002   2.69405E+002   2.67654E+002   0.00000E+000   0.00000E+000
  2.69405E+002   2.72941E+002   2.71167E+002   0.00000E+000   0.00000E+000
  2.72941E+002   2.76524E+002   2.74727E+002   0.00000E+000   0.00000E+000
  2.76524E+002   2.80153E+002   2.78332E+002   0.00000E+000   0.00000E+000
  2.80153E+002   2.83830E+002   2.81986E+002   0.00000E+000   0.00000E+000
  2.83830E+002   2.87556E+002   2.85687E+002   0.00000E+000   0.00000E+000
  2.87556E+002   2.91330E+002   2.89437E+002   0.00000E+000   0.00000E+000
  2.91330E+002   2.95154E+002   2.93236E+002   0.00000E+000   0.00000E+000
  2.95154E+002   2.99028E+002   2.97084E+002   0.00000E+000   0.00000E+000
  2.99028E+002   3.02953E+002   3.00984E+002   0.00000E+000   0.00000E+000
  3.02953E+002   3.06929E+002   3.04934E+002   0.00000E+000   0.00000E+000
  3.06929E+002   3.10958E+002   3.08937E+002   0.00000E+000   0.00000E+000
  3.10958E+002   3.15039E+002   3.12992E+002   0.00000E+000   0.00000E+000
  3.15039E+002   3.19174E+002   3.17100E+002   0.00000E+000   0.00000E+000
  3.19174E+002   3.23364E+002   3.21262E+002   0.00000E+000   0.00000E+000
  3.23364E+002   3.27608E+002   3.25479E+002   0.00000E+000   0.00000E+000
  3.27608E+002   3.31908E+002   3.29751E+002   0.00000E+000   0.00000E+000
  3.31908E+002   3.36264E+002   3.34079E+002   0.00000E+000   0.00000E+000
  3.36264E+002   3.40678E+002   3.38464E+002   0.00000E+000   0.00000E+000
  3.40678E+002   3.45149E+002   3.42906E+002   0.00000E+000   0.00000E+000
  3.45149E+002   3.49680E+002   3.47407E+002   0.00000E+000   0.00000E+000
  3.49680E+002   3.54269E+002   3.51967E+002   0.00000E+000   0.00000E+000
  3.54269E+002   3.58919E+002   3.56587E+002   0.00000E+000   0.00000E+000
  3.58919E+002   3.63630E+002   3.61267E+002   0.00000E+000   0.00000E+000
  3.63630E+002   3.68403E+002   3.66009E+002   0.00000E+000   0.00000E+000
  3.68403E+002   3.73239E+002   3.70813E+002   0.00000E+000   0.00000E+000
  3.73239E+002   3.78138E+002   3.75680E+002   0.00000E+000   0.00000E+000
  3.78138E+002   3.83101E+002   3.80611E+002   0.00000E+000   0.00000E+000
  3.83101E+002   3.88129E+002   3.85607E+002   0.00000E+000   0.00000E+000
  3.88129E+002   3.93224E+002   3.90668E+002   0.00000E+000   0.00000E+000
  3.93224E+002   3.98385E+002   3.95796E+002   0.00000E+000   0.00000E+000
  3.98385E+002   4.03614E+002   4.00991E+002   0.00000E+000   0.00000E+000
  4.03614E+002   4.08911E+002   4.06254E+002   0.00000E+000   0.00000E+000
  4.08911E+002   4.14279E+002   4.11586E+002   0.00000E+000   0.00000E+000
  4.14279E+002   4.19716E+002   4.16988E+002   0.00000E+000   0.00000E+000
  4.19716E+002   4.25225E+002   4.22462E+002   0.00000E+000   0.00000E+000
  4.25225E+002   4.30806E+002   4.28007E+002   0.00000E+000   0.00000E+000
  4.30806E+002   4.36461E+002   4.33624E+002   0.00000E+000   0.00000E+000
  4.36461E+002   4.42190E+002   4.39316E+002   0.00000E+000   0.00000E+000
  4.42190E+002   4.47994E+002   4.45082E+002   0.00000E+000   0.00000E+000
  4.47994E+002   4.53874E+002   4.50924E+002   0.00000E+000   0.00000E+000
  4.53874E+002   4.59831E+002   4.56843E+002   0.00000E+000   0.00000E+000
  4.59831E+002   4.65867E+002   4.62839E+002   0.00000E+000   0.00000E+000
  4.65867E+002   4.71981E+002   4.68914E+002   0.00000E+000   0.00000E+000
  4.71981E+002   4.78176E+002   4.75069E+002   0.00000E+000   0.00000E+000
  4.78176E+002   4.84453E+002   4.81304E+002   0.00000E+000   0.00000E+000
  4.84453E+002   4.90811E+002   4.87622E+002   0.00000E+000   0.00000E+000
  4.90811E+002   4.97253E+002   4.94022E+002   0.00000E+000   0.00000E+000
  4.97253E+002   5.03780E+002   5.00506E+002   0.00000E+000   0.00000E+000
  5.03780E+002   5.10392E+002   5.07075E+002   0.00000E+000   0.00000E+000
  5.10392E+002   5.17092E+002   5.13731E+002   0.00000E+000   0.00000E+000
  5.17092E+002   5.23879E+002   5.20474E+002   0.00000E+000   0.00000E+000
  5.23879E+002   5.30755E+002   5.27305E+002   0.00000E+000   0.00000E+000
  5.30755E+002   5.37721E+002   5.34227E+002   0.00000E+000   0.00000E+000
  5.37721E+002   5.44779E+002   5.41239E+002   0.00000E+000   0.00000E+000
  5.44779E+002   5.51929E+002   5.48343E+002   0.00000E+000   0.00000E+000
  5.51929E+002   5.59174E+002   5.55540E+002   0.00000E+000   0.00000E+000
  5.59174E+002   5.66513E+002   5.62832E+002   0.00000E+000   0.00000E+000
  5.66513E+002   5.73949E+002   5.70219E+002   0.00000E+000   0.00000E+000
  5.73949E+002   5.81482E+002   5.77703E+002   0.00000E+000   0.00000E+000
  5.81482E+002   5.89115E+002   5.85286E+002   0.00000E+000   0.00000E+000
  5.89115E+002   5.96847E+002   5.92968E+002   0.00000E+000   0.00000E+000
  5.96847E+002   6.04681E+002   6.00751E+002   0.00000E+000   0.00000E+000
  6.04681E+002   6.12618E+002   6.08636E+002   0.00000E+000   0.00000E+000
  6.12618E+002   6.20658E+002   6.16625E+002   0.00000E+000   0.00000E+000
  6.20658E+002   6.28805E+002   6.24718E+002   0.00000E+000   0.00000E+000
  6.28805E+002   6.37058E+002   6.32918E+002   0.00000E+000   0.00000E+000
  6.37058E+002   6.45420E+002   6.41225E+002   0.00000E+000   0.00000E+000
  6.45420E+002   6.53891E+002   6.49642E+002   0.00000E+000   0.00000E+000
  6.53891E+002   6.62474E+002   6.58169E+002   0.00000E+000   0.00000E+000
  6.62474E+002   6.71169E+002   6.66807E+002   0.00000E+000   0.00000E+000
  6.71169E+002   6.79979E+002   6.75560E+002   0.00000E+000   0.00000E+000
  6.79979E+002   6.88904E+002   6.84427E+002   0.00000E+000   0.00000E+000
  6.88904E+002   6.97946E+002   6.93410E+002   0.00000E+000   0.00000E+000
  6.97946E+002   7.07107E+002   7.02511E+002   0.00000E+000   0.00000E+000
  7.07107E+002   7.16388E+002   7.11732E+002   0.00000E+000   0.00000E+000
  7.16388E+002   7.25791E+002   7.21074E+002   0.00000E+000   0.00000E+000
  7.25791E+002   7.35317E+002   7.30538E+002   0.00000E+000   0.00000E+000
  7.35317E+002   7.44969E+002   7.40127E+002   0.00000E+000   0.00000E+000
  7.44969E+002   7.54747E+002   7.49842E+002   0.00000E+000   0.00000E+000
  7.54747E+002   7.64653E+002   7.59684E+002   0.00000E+000   0.00000E+000
  7.64653E+002   7.74689E+002   7.69655E+002   0.00000E+000   0.00000E+000
  7.74689E+002   7.84858E+002   7.79757E+002   0.00000E+000   0.00000E+000
  7.84858E+002   7.95159E+002   7.89992E+002   0.00000E+000   0.00000E+000
  7.95159E+002   8.05596E+002   8.00361E+002   0.00000E+000   0.00000E+000
  8.05596E+002   8.16170E+002   8.10866E+002   0.00000E+000   0.00000E+000
  8.16170E+002   8.26883E+002   8.21509E+002   0.00000E+000   0.00000E+000
  8.26883E+002   8.37736E+002   8.32291E+002   0.00000E+000   0.00000E+000
  8.37736E+002   8.48731E+002   8.43216E+002   0.00000E+000   0.00000E+000
  8.48731E+002   8.59871E+002   8.54283E+002   0.00000E+000   0.00000E+000
  8.59871E+002   8.71158E+002   8.65496E+002   0.00000E+000   0.00000E+000
  8.71158E+002   8.82592E+002   8.76856E+002   0.00000E+000   0.00000E+000
  8.82592E+002   8.94176E+002   8.88365E+002   0.00000E+000   0.00000E+000
  8.94176E+002   9.05913E+002   9.00026E+002   0.00000E+000   0.00000E+000
  9.05913E+002   9.17803E+002   9.11839E+002   0.00000E+000   0.00000E+000
  9.17803E+002   9.29850E+002   9.23807E+002   0.00000E+000   0.00000E+000
  9.29850E+002   9.42055E+002   9.35932E+002   0.00000E+000   0.00000E+000
  9.42055E+002   9.54420E+002   9.48217E+002   0.00000E+000   0.00000E+000
  9.54420E+002   9.66947E+002   9.60663E+002   0.00000E+000   0.00000E+000
  9.66947E+002   9.79638E+002   9.73272E+002   0.00000E+000   0.00000E+000
  9.79638E+002   9.92497E+002   9.86047E+002   0.00000E+000   0.00000E+000
  9.92497E+002   1.00552E+003   9.98989E+002   0.00000E+000   0.00000E+000
  1.00552E+003   1.01872E+003   1.01210E+003   0.00000E+000   0.00000E+000
  1.01872E+003   1.03209E+003   1.02539E+003   0.00000E+000   0.00000E+000
  1.03209E+003   1.04564E+003   1.03884E+003   0.00000E+000   0.00000E+000
  1.04564E+003   1.05936E+003   1.05248E+003   0.00000E+000   0.00000E+000
  1.05936E+003   1.07327E+003   1.06629E+003   0.00000E+000   0.00000E+000
  1.07327E+003   1.08736E+003   1.08029E+003   0.00000E+000   0.00000E+000
  1.08736E+003   1.10163E+003   1.09447E+003   0.00000E+000   0.00000E+000
  1.10163E+003   1.11609E+003   1.10883E+003   0.00000E+000   0.00000E+000
  1.11609E+003   1.13074E+003   1.12339E+003   0.00000E+000   0.00000E+000
  1.13074E+003   1.14558E+003   1.13813E+003   0.00000E+000   0.00000E+000
  1.14558E+003   1.16061E+003   1.15307E+003   0.00000E+000   0.00000E+000
  1.16061E+003   1.17585E+003   1.16821E+003   0.00000E+000   0.00000E+000
  1.17585E+003   1.19128E+003   1.18354E+003   0.00000E+000   0.00000E+000
  1.19128E+003   1.20692E+003   1.19907E+003   0.00000E+000   0.00000E+000
  1.20692E+003   1.22276E+003   1.21481E+003   0.00000E+000   0.00000E+000
  1.22276E+003   1.23881E+003   1.23076E+003   0.00000E+000   0.00000E+000
  1.23881E+003   1.25507E+003   1.24691E+003   0.00000E+000   0.00000E+000
  1.25507E+003   1.27154E+003   1.26328E+003   0.00000E+000   0.00000E+000
  1.27154E+003   1.28823E+003   1.27986E+003   0.00000E+000   0.00000E+000
  1.28823E+003   1.30514E+003   1.29666E+003   0.00000E+000   0.00000E+000
  1.30514E+003   1.32227E+003   1.31368E+003   0.00000E+000   0.00000E+000
  1.32227E+003   1.33963E+003   1.33092E+003   0.00000E+000   0.00000E+000
  1.33963E+003   1.35721E+003   1.34839E+003   0.00000E+000   0.00000E+000
  1.35721E+003   1.37502E+003   1.36609E+003   0.00000E+000   0.00000E+000
  1.37502E+003   1.39307E+003   1.38402E+003   0.00000E+000   0.00000E+000
  1.39307E+003   1.41136E+003   1.40218E+003   0.00000E+000   0.00000E+000
  1.41136E+003   1.42988E+003   1.42059E+003   0.00000E+000   0.00000E+000
  1.42988E+003   1.44865E+003   1.43923E+003   0.00000E+000   0.00000E+000
  1.44865E+003   1.46766E+003   1.45812E+003   0.00000E+000   0.00000E+000
  1.46766E+003   1.48693E+003   1.47726E+003   0.00000E+000   0.00000E+000
  1.48693E+003   1.50644E+003   1.49665E+003   0.00000E+000   0.00000E+000
  1.50644E+003   1.52622E+003   1.51630E+003   0.00000E+000   0.00000E+000
  1.52622E+003   1.54625E+003   1.53620E+003   0.00000E+000   0.00000E+000
  1.54625E+003   1.56654E+003   1.55636E+003   0.00000E+000   0.00000E+000
  1.56654E+003   1.58710E+003   1.57679E+003   0.00000E+000   0.00000E+000
  1.58710E+003   1.60794E+003   1.59749E+003   0.00000E+000   0.00000E+000
  1.60794E+003   1.62904E+003   1.61845E+003   0.00000E+000   0.00000E+000
  1.62904E+003   1.65042E+003   1.63970E+003   0.00000E+000   0.00000E+000
  1.65042E+003   1.67209E+003   1.66122E+003   0.00000E+000   0.00000E+000
  1.67209E+003   1.69403E+003   1.68302E+003   0.00000E+000   0.00000E+000
  1.69403E+003   1.71627E+003   1.70511E+003   0.00000E+000   0.00000E+000
  1.71627E+003   1.73879E+003   1.72749E+003   0.00000E+000   0.00000E+000
  1.73879E+003   1.76162E+003   1.75017E+003   0.00000E+000   0.00000E+000
  1.76162E+003   1.78474E+003   1.77314E+003   0.00000E+000   0.00000E+000
  1.78474E+003   1.80816E+003   1.79641E+003   0.00000E+000   0.00000E+000
  1.80816E+003   1.83190E+003   1.81999E+003   0.00000E+000   0.00000E+000
  1.83190E+003   1.85594E+003   1.84388E+003   0.00000E+000   0.00000E+000
  1.85594E+003   1.88030E+003   1.86808E+003   0.00000E+000   0.00000E+000
  1.88030E+003   1.90498E+003   1.89260E+003   0.00000E+000   0.00000E+000
  1.90498E+003   1.92999E+003   1.91744E+003   0.00000E+000   0.00000E+000
  1.92999E+003   1.95532E+003   1.94261E+003   0.00000E+000   0.00000E+000
  1.95532E+003   1.98098E+003   1.96811E+003   0.00000E+000   0.00000E+000
  1.98098E+003   2.00698E+003   1.99394E+003   0.00000E+000   0.00000E+000
  2.00698E+003   2.03333E+003   2.02011E+003   0.00000E+000   0.00000E+000
  2.03333E+003   2.06001E+003   2.04663E+003   0.00000E+000   0.00000E+000
  2.06001E+003   2.08705E+003   2.07349E+003   0.00000E+000   0.00000E+000
  2.08705E+003   2.11445E+003   2.10070E+003   0.00000E+000   0.00000E+000
  2.11445E+003   2.14220E+003   2.12828E+003   0.00000E+000   0.00000E+000
  2.14220E+003   2.17032E+003   2.15621E+003   0.00000E+000   0.00000E+000
  2.17032E+003   2.19880E+003   2.18451E+003   0.00000E+000   0.00000E+000
  2.19880E+003   2.22766E+003   2.21319E+003   0.00000E+000   0.00000E+000
  2.22766E+003   2.25690E+003   2.24224E+003   0.00000E+000   0.00000E+000
  2.25690E+003   2.28653E+003   2.27167E+003   0.00000E+000   0.00000E+000
  2.28653E+003   2.31654E+003   2.30148E+003   0.00000E+000   0.00000E+000
  2.31654E+003   2.34694E+003   2.33169E+003   0.00000E+000   0.00000E+000
  2.34694E+003   2.37775E+003   2.36229E+003   0.00000E+000   0.00000E+000
  2.37775E+003   2.40896E+003   2.39330E+003   0.00000E+000   0.00000E+000
  2.40896E+003   2.44058E+003   2.42471E+003   0.00000E+000   0.00000E+000
  2.44058E+003   2.47261E+003   2.45654E+003   0.00000E+000   0.00000E+000
  2.47261E+003   2.50506E+003   2.48878E+003   0.00000E+000   0.00000E+000
  2.50506E+003   2.53794E+003   2.52145E+003   0.00000E+000   0.00000E+000
  2.53794E+003   2.57125E+003   2.55454E+003   0.00000E+000   0.00000E+000
  2.57125E+003   2.60500E+003   2.58807E+003   0.00000E+000   0.00000E+000
  2.60500E+003   2.63920E+003   2.62204E+003   0.00000E+000   0.00000E+000
  2.63920E+003   2.67384E+003   2.65646E+003   0.00000E+000   0.00000E+000
  2.67384E+003   2.70893E+003   2.69133E+003   0.00000E+000   0.00000E+000
  2.70893E+003   2.74449E+003   2.72665E+003   0.00000E+000   0.00000E+000
  2.74449E+003   2.78051E+003   2.76244E+003   0.00000E+000   0.00000E+000
  2.78051E+003   2.81701E+003   2.79870E+003   0.00000E+000   0.00000E+000
  2.81701E+003   2.85398E+003   2.83543E+003   0.00000E+000   0.00000E+000
  2.85398E+003   2.89144E+003   2.87265E+003   0.00000E+000   0.00000E+000
  2.89144E+003   2.92939E+003   2.91035E+003   0.00000E+000   0.00000E+000
  2.92939E+003   2.96784E+003   2.94855E+003   0.00000E+000   0.00000E+000
  2.96784E+003   3.00680E+003   2.98725E+003   0.00000E+000   0.00000E+000
  3.00680E+003   3.04626E+003   3.02646E+003   0.00000E+000   0.00000E+000
  3.04626E+003   3.08624E+003   3.06619E+003   0.00000E+000   0.00000E+000
  3.08624E+003   3.12675E+003   3.10643E+003   0.00000E+000   0.00000E+000
  3.12675E+003   3.16779E+003   3.14721E+003   0.00000E+000   0.00000E+000
  3.16779E+003   3.20937E+003   3.18851E+003   0.00000E+000   0.00000E+000
  3.20937E+003   3.25150E+003   3.23037E+003   0.00000E+000   0.00000E+000
  3.25150E+003   3.29417E+003   3.27277E+003   0.00000E+000   0.00000E+000
  3.29417E+003   3.33741E+003   3.31572E+003   0.00000E+000   0.00000E+000
  3.33741E+003   3.38122E+003   3.35924E+003   0.00000E+000   0.00000E+000
  3.38122E+003   3.42560E+003   3.40333E+003   0.00000E+000   0.00000E+000
  3.42560E+003   3.47056E+003   3.44800E+003   0.00000E+000   0.00000E+000
  3.47056E+003   3.51611E+003   3.49326E+003   0.00000E+000   0.00000E+000
  3.51611E+003   3.56226E+003   3.53911E+003   0.00000E+000   0.00000E+000
  3.56226E+003   3.60902E+003   3.58556E+003   0.00000E+000   0.00000E+000
  3.60902E+003   3.65639E+003   3.63263E+003   0.00000E+000   0.00000E+000
  3.65639E+003   3.70438E+003   3.68031E+003   0.00000E+000   0.00000E+000
  3.70438E+003   3.75300E+003   3.72861E+003   0.00000E+000   0.00000E+000
  3.75300E+003   3.80226E+003   3.77755E+003   0.00000E+000   0.00000E+000
  3.80226E+003   3.85217E+003   3.82713E+003   0.00000E+000   0.00000E+000
  3.85217E+003   3.90273E+003   3.87737E+003   0.00000E+000   0.00000E+000
  3.90273E+003   3.95396E+003   3.92826E+003   0.00000E+000   0.00000E+000
  3.95396E+003   4.00585E+003   3.97982E+003   0.00000E+000   0.00000E+000
  4.00585E+003   4.05843E+003   4.03206E+003   0.00000E+000   0.00000E+000
  4.05843E+003   4.11170E+003   4.08498E+003   0.00000E+000   0.00000E+000
  4.11170E+003   4.16567E+003   4.13860E+003   0.00000E+000   0.00000E+000
  4.16567E+003   4.22035E+003   4.19292E+003   0.00000E+000   0.00000E+000
  4.22035E+003   4.27574E+003   4.24795E+003   0.00000E+000   0.00000E+000
  4.27574E+003   4.33186E+003   4.30371E+003   0.00000E+000   0.00000E+000
  4.33186E+003   4.38872E+003   4.36020E+003   0.00000E+000   0.00000E+000
  4.38872E+003   4.44632E+003   4.41743E+003   0.00000E+000   0.00000E+000
  4.44632E+003   4.50468E+003   4.47541E+003   0.00000E+000   0.00000E+000
  4.50468E+003   4.56381E+003   4.53415E+003   0.00000E+000   0.00000E+000
  4.56381E+003   4.62371E+003   4.59366E+003   0.00000E+000   0.00000E+000
  4.62371E+003   4.68440E+003   4.65396E+003   0.00000E+000   0.00000E+000
  4.68440E+003   4.74588E+003   4.71504E+003   0.00000E+000   0.00000E+000
  4.74588E+003   4.80818E+003   4.77693E+003   0.00000E+000   0.00000E+000
  4.80818E+003   4.87128E+003   4.83963E+003   0.00000E+000   0.00000E+000
  4.87128E+003   4.93522E+003   4.90315E+003   0.00000E+000   0.00000E+000
  4.93522E+003   5.00000E+003   4.96751E+003   0.00000E+000   0.00000E+000
